Intercept;Maximum_height;Leaf_area;Anemochoric;Zoochoric;Climax;Early_secondary;Late_secondary;Central_sa;Eastern_sa;Local_endemic;Neotropical;Pantropical;Regional_endemic;Sa;Southern_sa;Seed_length;Wood_density;Leaf_type
1;30;1.575772559;0;1;0;0;1;0;1;0;0;0;0;0;0;0.21434041;0.82725;0
1;21;1.409623277;0;0;0;1;0;0;0;0;1;0;0;0;0;-0.247874693;0.5602;0
1;13;1.478129254;0;1;1;0;0;0;0;0;0;0;1;0;0;0.079217436;0.799173141;0
1;19.4;1.221809677;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.045709238;0.936;0
1;17.4;1.698151288;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.060430831;0.578248806;0
1;23.7;1.515495773;0;1;1;0;0;0;0;0;0;0;1;0;0;0.002826107;0.799173141;0
1;22;1.89612903;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.054974799;0.62279004;0
1;15;1.107610406;0;1;0;0;1;0;0;0;0;0;1;0;0;0.041432165;0.799173141;0
1;21.351;1.658466002;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.022459294;0.6696;1
1;21.4;1.580144563;0;1;0;1;0;0;0;0;0;0;0;1;0;0.040114243;0.789833333;1
1;28.2;1.444649295;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.033811319;0.532;1
1;16.7;1.556902567;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.045709238;0.567;1
1;30;1.712324612;0;1;0;0;1;0;0;0;0;0;1;0;0;0.001715174;0.712938462;1
1;12.75;1.570256971;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.170631892;0.73;0
1;12;1.594059886;0;1;0;0;1;0;0;1;0;0;0;0;0;0.041826763;0.745;0
1;20;1.504684291;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.009283855;0.764727732;0
1;17.769;0.977875252;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.100124804;0.764727732;0
1;20;1.482426616;0;1;0;0;1;0;0;0;0;0;0;1;0;0.176120211;0.789;0
1;20;1.17644303;0;1;0;0;1;0;1;0;0;0;0;0;0;0.085207304;0.7775;0
1;10;0.946306739;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.221776373;0.8075;0
1;6;1.112573826;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.009283855;0.697890138;0
1;6;1.745582953;0;1;1;0;0;0;0;0;0;0;1;0;0;-0.09685573;0.764727732;0
1;27;0.841296435;1;0;0;0;1;0;1;0;0;0;0;0;0;0.402278582;1.0014;1
1;22;1.769399017;0;1;0;0;1;0;1;0;0;0;0;0;0;0.161397953;0.488593778;0
1;15.6;1.19952655;0;0;0;0;1;0;1;0;0;0;0;0;0;-0.151749285;0.746666667;1
1;22.9;1.599990753;0;0;0;0;1;0;1;0;0;0;0;0;0;-0.216382235;0.7687;1
1;12.3;1.446133046;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.837501974;0.622767924;0
1;5;1.258701861;0;1;0;0;0;0;0;0;0;0;1;0;0;-0.837501974;0.636889271;0
1;20;1.864362092;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.837501974;0.636889271;0
1;24.646;2.371755165;0;1;0;0;0;0;0;0;0;0;1;0;0;-0.584859648;0.6192;0
1;10;2.153067862;0;1;0;1;0;0;0;0;1;0;0;0;0;-1.995678626;0.42;0
1;14.6;1.795443353;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.837501974;0.636889271;0
1;13.6;1.806724597;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.837501974;0.636889271;0
1;25.152;1.404600357;0;1;0;0;0;0;1;0;0;0;0;0;0;0.079217436;0.618545455;0
1;15.1;1.450550636;0;1;0;0;0;0;1;0;0;0;0;0;0;-1.300162274;0.67;0
1;22;1.403187895;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.823619308;0.774;0
1;16.2;2.046030435;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.837501974;0.636889271;0
1;17.2;2.155161269;0;1;0;1;0;0;0;0;0;0;0;1;0;-2.677780705;0.622767924;0
1;8.5;1.681770335;0;1;0;0;0;0;1;0;0;0;0;0;0;-1.300162274;0.605383962;0
1;15.8;1.935469432;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.837501974;0.686383962;0
1;12.4;1.052206515;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.885722703;0.75;0
1;10;1.462112849;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.837501974;0.8;0
1;10;1.173529076;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.837501974;0.636889271;0
1;11.9;1.769335008;0;1;0;0;0;0;0;0;1;0;0;0;0;-1.507239611;0.691627163;0
1;15;1.374767032;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.837501974;0.617813461;0
1;15;1.334018109;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.698752911;0.665;0
1;7.85;1.627483641;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.837501974;0.636889271;0
1;10;1.196119877;0;1;0;0;0;0;1;0;0;0;0;0;0;-1.300162274;0.594;0
1;23.5;1.397592434;0;0;0;1;0;0;0;0;0;0;0;1;0;0.045362103;0.72;0
1;35;1.185124493;0;1;0;0;1;0;1;0;0;0;0;0;0;0.192688229;0.655;0
1;21.15;1.122976586;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.00806545;0.7;0
1;40;1.062942992;0;1;0;0;1;0;0;0;1;0;0;0;0;0.096944755;0.71725;0
1;14.4;-1.045157424;1;0;0;0;0;0;0;0;1;0;0;0;0;-0.346690987;0.67;1
1;10.8;0.668693504;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.321694116;0.7804;1
1;22.5;-1.056419761;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.240256632;0.611222222;1
1;15.4;1.349934741;0;1;0;0;1;0;1;0;0;0;0;0;0;0.150787131;0.583;0
1;7.8;0.732362584;0;1;0;0;1;0;0;0;0;0;1;0;0;0.150787131;0.548068181;0
1;9.4;1.624492156;0;1;0;0;1;0;0;0;0;0;1;0;0;0.150787131;0.555804613;0
1;15.5;0.892406118;0;1;0;0;1;0;0;0;0;0;1;0;0;0.150787131;0.548068181;0
1;9.3;0.682815952;0;1;1;0;0;0;0;0;0;0;1;0;0;0.150787131;0.548068181;0
1;10;1.275571405;0;1;0;0;1;0;0;0;0;0;1;0;0;0.150787131;0.434334487;0
1;18.2;2.015663813;0;1;0;0;1;0;0;1;0;0;0;0;0;0.150787131;0.665166667;0
1;8;1.532329369;0;1;0;0;1;0;0;0;0;0;1;0;0;0.176120211;0.548068181;0
1;14.1;2.009937073;0;1;0;0;1;0;0;0;0;0;0;1;0;0.150787131;0.665166667;0
1;17;1.587653917;0;1;0;0;1;0;1;0;0;0;0;0;0;0.150787131;0.481988092;0
1;11.5;1.214573311;0;1;1;0;0;0;1;0;0;0;0;0;0;0.150787131;0.494;0
1;17.5;1.433816349;0;1;0;0;1;0;0;0;0;0;1;0;0;0.255296632;0.548068181;0
1;16;1.747366506;0;1;0;0;1;0;1;0;0;0;0;0;0;0.133570841;0.63;0
1;15.25;1.551400764;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.522734005;0.725625;0
1;25;1.455064225;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.124880835;0.833705882;0
1;24.629;0.993410129;1;0;0;1;0;0;1;0;0;0;0;0;0;0.216456215;0.695;1
1;27.5;1.01730576;1;0;0;0;1;0;1;0;0;0;0;0;0;-0.522734005;1.005928571;1
1;12.8;1.088641473;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.455807889;0.693416667;0
1;13.25;0.231299374;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.397831449;0.68175;0
1;17.3;1.111651616;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.300943145;0.85;0
1;18;1.12585802;0;1;1;0;0;0;0;0;0;0;1;0;0;-0.302211435;0.693416667;0
1;16;1.013099174;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.205674641;0.65;0
1;14;1.144206673;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.405128848;0.693416667;0
1;16.4;0.485457945;0;1;0;1;0;0;0;0;0;0;0;0;1;-0.397831449;0.693416667;0
1;20.4;0.590425601;0;1;1;0;0;0;0;0;0;0;1;0;0;-0.302211435;0.693416667;0
1;18.4;0.960015608;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.161324032;0.757465322;0
1;20;1.441863354;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.999565923;0.774961111;0
1;12;1.761746362;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.070529984;0.73565;0
1;9.6;0.196119877;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.161324032;0.757465322;0
1;24.4;1.449950323;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.244048959;0.556276835;0
1;14.2;2.272935904;0;1;0;1;0;0;1;0;0;0;0;0;0;0.146159056;0.682145392;0
1;15.6;1.825503989;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.346690987;0.6;0
1;18;1.39176012;0;1;0;0;1;0;0;1;0;0;0;0;0;0.021230658;0.757465322;0
1;25;1.216014706;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.283913146;0.6677;0
1;17.5;0.923919757;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.221776373;0.6325;0
1;12.6;1.17839111;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.221776373;0.757465322;0
1;22;1.246616198;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.443576879;0.757465322;0
1;15.5;1.469045406;0;1;0;0;1;0;1;0;0;0;0;0;0;4.34E-05;0.621333333;0
1;18;1.419661717;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.40882405;0.862;0
1;12.1;1.635452571;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.161324032;0.765;0
1;12;0.798179868;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.221776373;0.7555;0
1;16.2;0.812661029;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.161324032;0.757465322;0
1;6.6;1.058996315;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.346690987;0.65745;0
1;12.1;0.518339172;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.161324032;0.757465322;0
1;21;0.872813487;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.40882405;0.757465322;0
1;22.8;1.240413257;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.576590272;0.743809019;0
1;21.2;0.910030231;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.161324032;0.757465322;0
1;11.6;0.599454918;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.481354476;0.725;0
1;15;2.132193573;0;1;0;0;1;0;1;0;0;0;0;0;0;0.049256797;0.757465322;0
1;20.97;1.286476817;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.254178222;0.793578947;0
1;21;2.148750683;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.001406494;0.833807043;0
1;7;0.556302501;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.161324032;0.757465322;0
1;17;1.009283716;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.161324032;0.757465322;0
1;27;1.08605155;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.045709238;0.876;0
1;13.2;1.48503935;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.437588167;0.74925;0
1;14.6;0.669667668;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.161324032;0.757465322;0
1;12.6;1.842094489;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.074378545;0.873333333;0
1;19.6;1.106410697;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.19990182;0.85;0
1;25;1.131878981;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.005418919;0.8805;0
1;6;0.09064362;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.251734427;0.99;0
1;12;-0.021228371;0;1;0;0;1;0;1;0;0;0;0;0;0;0.164382601;0.85;0
1;21.9;0.98568267;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.214124673;0.778;0
1;10;0.877643766;0;1;1;0;0;0;0;1;0;0;0;0;0;-0.084472029;0.8695;0
1;15.8;0.030023634;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.259558355;0.785;0
1;30;1.201363381;1;0;0;0;1;0;1;0;0;0;0;0;0;0.712910537;0.84027159;1
1;30;1.042121756;1;0;0;0;1;0;0;0;0;0;0;1;0;0.176120211;0.802;1
1;20.3675;0.65381258;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.388170521;0.745588912;0
1;20;1.215126007;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.650204608;0.647;0
1;20;1.391494111;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.552686891;0.536;0
1;25;1.555101103;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.542471332;0.632666667;0
1;21.6;1.805610485;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.154839922;0.55939496;0
1;11.4;1.141219007;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.485430113;0.563675;0
1;15;1.151639605;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.552686891;0.617;0
1;8;1.488680512;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.601886308;0.76;0
1;12.9;1.403350187;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.522734005;0.628311414;0
1;12;1.07048088;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.698752911;0.628311414;0
1;15;0.960109096;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.657379957;0.628311414;0
1;20;1.656615285;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.364415734;0.669856561;0
1;17.2;1.651841721;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.431680915;0.628311414;0
1;19;1.418077187;0;1;0;1;0;0;1;0;0;0;0;0;0;0.05567133;0.4665;0
1;35;2.172720461;0;1;0;1;0;0;0;0;1;0;0;0;0;0.180441298;0.6948;0
1;30;1.484195088;0;1;0;0;1;0;0;0;0;0;0;1;0;4.34E-05;0.5184;0
1;22.1;1.557154089;0;1;0;0;1;0;1;0;0;0;0;0;0;0.27186483;0.61;0
1;25.586;1.52704201;0;1;0;1;0;0;1;0;0;0;0;0;0;0.195927314;0.5295;0
1;27.651;1.289725037;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.066715228;0.600952082;0
1;35;1.871576371;0;1;0;1;0;0;0;0;1;0;0;0;0;4.34E-05;0.546333333;0
1;14.5;1.363806353;0;1;0;0;1;0;1;0;0;0;0;0;0;4.34E-05;0.74;0
1;26.5;1.949100162;0;1;0;1;0;0;0;0;1;0;0;0;0;0.05567133;0.560357326;0
1;23.6;1.50417714;0;1;0;0;1;0;1;0;0;0;0;0;0;0.05567133;0.569636188;0
1;40;2.270601085;0;1;0;1;0;0;0;0;0;0;0;1;0;0.05567133;0.6284;0
1;17.1;1.302339114;0;1;0;1;0;0;1;0;0;0;0;0;0;0.096944755;0.733184634;0
1;16;1.708003238;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.060430831;0.714040215;0
1;25;1.678321535;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.09685573;0.528833333;0
1;23.4;1.519500905;0;1;0;0;1;0;0;0;0;0;1;0;0;0.30105171;0.501;0
1;25;1.177872637;0;1;0;0;1;0;0;0;0;0;1;0;0;0.062339919;0.644;0
1;19;1.432908976;0;1;0;0;1;0;1;0;0;0;0;0;0;0.062339919;0.433;0
1;31.344;1.232666093;0;1;1;0;0;0;0;0;0;0;0;1;0;0.195927314;0.664516667;0
1;24.4;1.326855584;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.124880835;0.658;0
1;17.95;1.034378493;0;1;0;0;1;0;1;0;0;0;0;0;0;0.062339919;0.5561581;0
1;23;1.319576773;0;1;0;1;0;0;1;0;0;0;0;0;0;0.204147125;0.61388;0
1;17.8;1.348676313;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.09685573;0.503819293;0
1;15;1.497149873;0;1;0;0;1;0;0;0;0;0;1;0;0;0.477135731;0.522610137;0
1;23.4;1.213836027;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.002569926;0.60475;0
1;21;1.470251876;0;1;0;0;1;0;1;0;0;0;0;0;0;0.062339919;0.548;0
1;23.2;1.333434419;0;1;1;0;0;0;1;0;0;0;0;0;0;0.194958122;0.663;0
1;11.4;1.675947025;0;1;1;0;0;0;0;0;0;0;1;0;0;0.062339919;0.67;0
1;25;1.299495932;0;1;1;0;0;0;1;0;0;0;0;0;0;4.34E-05;0.501;0
1;19.2;1.074785265;0;1;0;0;1;0;1;0;0;0;0;0;0;0.062339919;0.5561581;0
1;21.1;2.245142373;0;1;0;1;0;0;0;0;0;0;0;1;0;0.062339919;0.550666667;0
1;13.5;1.363683341;0;1;0;1;0;0;1;0;0;0;0;0;0;0.155366407;0.76;0
1;18;1.411129202;0;1;0;0;1;0;0;1;0;0;0;0;0;-0.300943145;0.501;0
1;17.5;1.435262882;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.154839922;0.522610137;0
1;25;1.200172421;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.154839922;0.501;0
1;24.6;1.550766322;0;1;0;0;1;0;1;0;0;0;0;0;0;0.145848757;0.616121429;0
1;27;1.040376835;0;1;0;0;1;0;0;0;0;0;1;0;0;0.195927314;0.596666667;0
1;29;1.582090512;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.060430831;0.446614286;0
1;29.2;1.004908079;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.12199553;0.617666667;0
1;20.5;1.324276749;0;1;1;0;0;0;1;0;0;0;0;0;0;0.062339919;0.492;0
1;21;1.292900434;0;1;0;0;1;0;1;0;0;0;0;0;0;0.062339919;0.507;0
1;30;1.826420598;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.083493413;0.716666667;0
1;14;1.250876524;0;1;0;0;1;0;1;0;0;0;0;0;0;0.30105171;0.5561581;0
1;15.6;0.709670397;0;1;0;0;1;0;1;0;0;0;0;0;0;0.062339919;0.5561581;0
1;14.75;1.811104927;0;1;0;1;0;0;1;0;0;0;0;0;0;0.062339919;0.5561581;0
1;25;1.705910249;0;1;0;0;1;0;1;0;0;0;0;0;0;0.041432165;0.6;0
1;17.6;1.275301123;0;1;0;0;1;0;0;1;0;0;0;0;0;0.062339919;0.5561581;0
1;15;2.906237242;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.300943145;0.56;0
1;22.6;1.934159912;0;1;0;1;0;0;1;0;0;0;0;0;0;0.176120211;0.677275;1
1;14.95;1.807527414;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.283913146;0.6625;0
1;5.84;1.709670397;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.300943145;0.5;0
1;22.4;1.161761607;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.136617652;0.611092631;0
1;9.05;1.665020802;0;1;0;1;0;0;1;0;0;0;0;0;0;0.049256797;0.685;0
1;11.2;2.119321886;0;1;0;0;1;0;0;0;1;0;0;0;0;-1.300162274;0.578;0
1;43.5;1.770151145;1;0;0;1;0;0;0;0;0;0;1;0;0;0.332458659;0.71425;1
1;19.1;2.143184988;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.101768615;0.546190802;0
1;28.5;1.557847713;1;0;0;0;1;0;0;0;0;0;1;0;0;0.66932618;0.796;1
1;25.5;-0.539652775;1;0;0;1;0;0;0;0;1;0;0;0;0;-0.026825947;0.6515;1
1;29.4;1.446313867;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.325966;0.628011028;0
1;14;1.944065485;0;1;0;1;0;0;1;0;0;0;0;0;0;-1.096367484;0.7685;0
1;20.2;1.789036489;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.065451052;0.59;0
1;25;1.68278645;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.124880835;0.668;0
1;40;1.529818989;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.552686891;0.354;0
1;9.7;1.018328833;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.112138993;0.586878425;1
1;9.4;1.420607078;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.112138993;0.586878425;1
1;9;1.312948918;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.112138993;0.586878425;1
1;18.9;0.727634484;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.079042294;0.85;1
1;9;1.013189193;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.187019834;0.53775685;1
1;8;1.326229996;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.112138993;0.422;1
1;17.4;1.620388824;0;1;0;0;1;0;1;0;0;0;0;0;0;4.34E-05;0.45;1
1;18;1.270296102;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.05744632;1.05;0
1;18.2;2.096487006;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.087193607;1.05;1
1;18.5;1.317895092;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.154839922;0.9077;0
1;31.944;0.849720105;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.601886308;0.42975;0
1;24.982;1.694667879;1;0;0;0;0;0;0;0;0;0;1;0;0;4.34E-05;0.4105;0
1;22.6;1.939065291;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.249800272;0.47645396;0
1;7.6;1.607318551;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.300943145;0.545;0
1;9.7;1.740187921;1;0;0;1;0;0;0;0;0;0;1;0;0;-0.249800272;0.477604106;0
1;20;1.778429498;0;1;0;1;0;0;1;0;0;0;0;0;0;0.22013425;0.3425;0
1;25;2.255833145;1;0;0;0;1;0;1;0;0;0;0;0;0;0.35220182;0.8245;1
1;23.8;1.408799677;1;0;0;0;1;0;1;0;0;0;0;0;0;0.530511322;0.745;1
1;15;1.209483839;1;0;0;1;0;0;0;1;0;0;0;0;0;0.530511322;0.605;1
1;21.4;0.773884669;1;0;0;1;0;0;0;0;1;0;0;0;0;-0.090123182;0.7696;1
1;12.5;1.457382746;1;0;0;1;0;0;0;0;0;0;0;1;0;0.368305484;0.65925;0
1;25;1.3140744;1;0;0;0;0;0;0;0;0;0;1;0;0;-0.999565923;0.56;0
1;16.2;1.300884309;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.552686891;0.61;0
1;12.9;0.893676126;0;1;0;0;1;0;1;0;0;0;0;0;0;4.34E-05;0.727;0
1;19.9;1.373114975;0;1;1;0;0;0;0;0;0;0;1;0;0;0.007577098;0.65;0
1;18;1.094204843;0;1;0;1;0;0;0;0;0;0;0;1;0;0.140727963;0.6;0
1;21.8;0.98100451;0;1;0;0;1;0;0;0;0;0;0;1;0;4.34E-05;0.95;0
1;24.446;0.796762869;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.331055266;0.4615;0
1;20.4;1.751516654;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.187019834;0.47;0
1;12;1.549988043;0;1;0;0;1;0;0;0;0;0;1;0;0;0.30105171;0.65245;0
1;19.4;1.887536992;0;1;0;1;0;0;0;0;1;0;0;0;0;0.038461196;0.579;0
1;25.5;2.505487402;0;1;0;1;0;0;0;0;0;0;0;1;0;0.21088009;0.381461765;0
1;30;1.802905629;0;1;0;0;1;0;0;0;0;0;0;1;0;0.259458489;0.783;0
1;18.4;1.484733508;0;1;0;1;0;0;0;0;0;0;1;0;0;0.204147125;0.69;0
1;15.6;2.191755072;0;1;0;0;1;0;1;0;0;0;0;0;0;0.376595204;0.8615;0
1;30;1.535518464;0;1;0;0;1;0;0;0;1;0;0;0;0;0.522891774;0.803119171;0
1;21.4;1.673241132;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.091997799;0.783;0
1;13.8;1.258074721;0;1;0;0;1;0;0;0;0;0;0;1;0;0.128754573;0.855666667;0
1;18.6;1.657655919;0;1;0;1;0;0;1;0;0;0;0;0;0;0.366441636;0.732666667;0
1;30;1.772140834;0;1;0;1;0;0;0;0;1;0;0;0;0;0.511896724;0.67;0
1;16;1.761203473;0;1;0;1;0;0;1;0;0;0;0;0;0;0.38918381;0.82;0
1;40;1.999886964;0;1;0;0;1;0;0;0;1;0;0;0;0;0.353781635;0.9099;0
1;18.5;1.906871712;0;1;0;0;1;0;1;0;0;0;0;0;0;0.339338795;0.6915;0
1;20;1.730547922;0;1;0;0;1;0;0;0;0;0;0;1;0;0.454860098;0.6986;0
1;35.8;1.631107593;0;1;0;0;1;0;0;0;1;0;0;0;0;0.183654131;0.793333333;0
1;31.5;2.130422009;0;1;0;1;0;0;0;0;1;0;0;0;0;0.387915848;0.700916667;0
1;25;1.734859852;0;1;0;0;1;0;1;0;0;0;0;0;0;0.569970508;0.92;0
1;20;1.737699121;0;1;0;0;1;0;1;0;0;0;0;0;0;0.292167431;0.6655;0
1;14;1.390658602;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.786659361;0.62;0
1;20;1.403549454;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.154839922;0.49;1
1;18.8;1.472319298;0;1;0;1;0;0;0;0;0;0;0;1;0;0.091350352;0.619111111;1
1;25.3;1.353925704;0;1;1;0;0;0;0;0;0;0;1;0;0;0.040354163;0.588454545;1
1;25;1.910464316;0;1;0;1;0;0;0;0;0;0;0;1;0;0.040354163;0.5575;1
1;23.25;1.37076107;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.045709238;0.585;1
1;23;1.714633817;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.045709238;0.640666667;1
1;17.6;1.341471694;0;1;0;0;1;0;0;0;0;0;1;0;0;0.096944755;0.713;1
1;20.1;1.246005904;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.119987162;0.723677778;0
1;20.148;1.448216848;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.119987162;0.7428875;0
1;25;2.098757238;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.300943145;0.347;1
1;18;2.302075482;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.18121345;0.3944;1
1;10;1.718930758;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.217575156;0.3875;1
1;12.8;2.250397698;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.300943145;0.393333333;1
1;32.5;-0.926892939;1;0;0;0;1;0;1;0;0;0;0;0;0;0.383234722;0.658302477;1
1;15;1.352133635;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.397831449;1.06;0
1;8.55;1.474873478;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.20853994;0.897;0
1;25.2;1.497149873;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.20853994;0.71;0
1;12.9;0.987635089;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.038531445;0.870005546;0
1;13.6;1.662353921;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.330900166;0.7;0
1;4.7;1.056457884;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.455807889;0.527077871;0
1;18.2;1.443999702;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.387110231;0.381990192;0
1;14.4;1.165914234;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.371508895;0.527077871;0
1;16.8;1.072159675;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.425852936;0.456275;0
1;30;1.565202022;1;0;0;1;0;0;1;0;0;0;0;0;0;0.157109073;0.460251116;1
1;18.4;0.87849062;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.09685573;0.831;1
1;25.3;1.026066573;1;0;0;1;0;0;0;0;0;0;0;1;0;0.243062865;0.661307692;1
1;19;1.07118114;1;0;0;0;1;0;1;0;0;0;0;0;0;0.278776458;0.579;0
